u,E_Low,E_LowerMid,E_UpperMid,E_High,w_Low,w_LowerMid,w_UpperMid,w_High,E_agg
0.1802675585284281,5.650605736473974,8.88925642276029,9.354117621666553,7.482630812050991,0.5562661128629562,0.27846941814220266,0.15140343974972528,0.013861029245115888,7.138589100372475
0.18294314381270904,5.6291675058433555,8.873093639941466,9.344026688429096,7.484908627850654,0.5513994184015311,0.2805111485087651,0.1537862358961948,0.014303197193509124,7.136962193179266
0.18561872909698998,5.607729275212736,8.85693085712264,9.333935755191638,7.487186443650317,0.5465156477537351,0.2825370088225601,0.15618948396392196,0.014757859459782925,7.1354800032305015
0.18829431438127092,5.586291044582118,8.840768074303815,9.323844821954179,7.48946425944998,0.5416156119335925,0.28454622969655985,0.15861285727413593,0.015225301095711645,7.134140682101864
0.19096989966555186,5.564852813951498,8.824605291484989,9.31375388871672,7.4917420752496415,0.5367001357417086,0.28653803981872633,0.16105601342087286,0.015705811018692225,7.13294231956099
0.1936454849498328,5.54341458332088,8.808442508666165,9.303662955479263,7.494019891049304,0.531770057309182,0.28851166650152565,0.1635185942209041,0.01619968196838823,7.131882944604098
0.19632107023411371,5.521976352690261,8.79227972584734,9.293572022241804,7.496297706848967,0.5268262276213925,0.2904663362409117,0.16600022567824016,0.016707210459455606,7.130960526578649
0.19899665551839468,5.500538122059642,8.776116943028514,9.283481089004345,7.49857552264863,0.5218695100221147,0.2924012752840966,0.16850051796348967,0.01722869673029912,7.1301729763915835
0.2016722408026756,5.479099891429024,8.75995416020969,9.273390155766888,7.500853338448293,0.5169007796984608,0.2943157102053982,0.171019065408329,0.01776444468781194,7.129518147802568
0.20434782608695654,5.457661660798404,8.743791377390863,9.26329922252943,7.5031311542479555,0.5119209231472007,0.29620886848942957,0.17355544651531576,0.018314761848053987,7.128993838801421
0.20702341137123748,5.436223430167786,8.727628594572039,9.25320828929197,7.505408970047618,0.5069308376230517,0.2980799791208676,0.17610922398325268,0.018879959272828102,7.128597793068764
