country_code,country_name,frequency,measure,measure_name,unit,period,value
OECD,OECD,Q,RPI,Rent prices,IX,1967-Q1,5.76841421669702
OECD,OECD,Q,RPI,Rent prices,IX,1967-Q2,5.81907217806879
OECD,OECD,Q,RPI,Rent prices,IX,1967-Q3,5.90008814730423
OECD,OECD,Q,RPI,Rent prices,IX,1967-Q4,5.97556976745512
OECD,OECD,Q,RPI,Rent prices,IX,1968-Q1,6.05593511935345
OECD,OECD,Q,RPI,Rent prices,IX,1968-Q2,6.12151064267004
OECD,OECD,Q,RPI,Rent prices,IX,1968-Q3,6.23454220124897
OECD,OECD,Q,RPI,Rent prices,IX,1968-Q4,6.3189079059721
OECD,OECD,Q,RPI,Rent prices,IX,1969-Q1,6.42631458681926
OECD,OECD,Q,RPI,Rent prices,IX,1969-Q2,6.54447023035549
OECD,OECD,Q,RPI,Rent prices,IX,1969-Q3,6.6525670608163
OECD,OECD,Q,RPI,Rent prices,IX,1969-Q4,6.75809864092378
OECD,OECD,Q,RHP,Real house price indices,IX,1970-Q1,52.5007664479331
OECD,OECD,Q,RHP,Real house price indices,IX,1970-Q2,52.673346803156
OECD,OECD,Q,RHP,Real house price indices,IX,1970-Q3,53.206141376882
OECD,OECD,Q,RHP,Real house price indices,IX,1970-Q4,53.3072889244482
OECD,OECD,Q,RHP,Real house price indices,IX,1971-Q1,53.6859095763062
OECD,OECD,Q,RHP,Real house price indices,IX,1971-Q2,54.2540200581433
OECD,OECD,Q,RHP,Real house price indices,IX,1971-Q3,54.6404424315209
OECD,OECD,Q,RHP,Real house price indices,IX,1971-Q4,55.5304318621977
OECD,OECD,Q,RHP,Real house price indices,IX,1972-Q1,55.8570253119903
OECD,OECD,Q,RHP,Real house price indices,IX,1972-Q2,56.8995678205356
OECD,OECD,Q,RHP,Real house price indices,IX,1972-Q3,57.9496236427665
OECD,OECD,Q,RHP,Real house price indices,IX,1972-Q4,59.4294486821176
OECD,OECD,Q,RHP,Real house price indices,IX,1973-Q1,61.0192446549805
OECD,OECD,Q,RHP,Real house price indices,IX,1973-Q2,61.6934934777218
OECD,OECD,Q,RHP,Real house price indices,IX,1973-Q3,62.7445110511048
OECD,OECD,Q,RHP,Real house price indices,IX,1973-Q4,63.6786564092438
OECD,OECD,Q,RHP,Real house price indices,IX,1974-Q1,63.9890362161298
OECD,OECD,Q,RHP,Real house price indices,IX,1974-Q2,64.0333428471521
OECD,OECD,Q,RHP,Real house price indices,IX,1974-Q3,63.8237934592229
OECD,OECD,Q,RHP,Real house price indices,IX,1974-Q4,62.349005220654
OECD,OECD,Q,RHP,Real house price indices,IX,1975-Q1,61.3479066234987
OECD,OECD,Q,RHP,Real house price indices,IX,1975-Q2,60.8752909878408
OECD,OECD,Q,RHP,Real house price indices,IX,1975-Q3,60.0629379100453
OECD,OECD,Q,RHP,Real house price indices,IX,1975-Q4,59.9123237403522
OECD,OECD,Q,RHP,Real house price indices,IX,1976-Q1,59.9017205122145
OECD,OECD,Q,RHP,Real house price indices,IX,1976-Q2,60.411299161184
OECD,OECD,Q,RHP,Real house price indices,IX,1976-Q3,60.5973981089356
OECD,OECD,Q,RHP,Real house price indices,IX,1976-Q4,60.8957196016822
OECD,OECD,Q,RHP,Real house price indices,IX,1977-Q1,61.050336731196
OECD,OECD,Q,RHP,Real house price indices,IX,1977-Q2,61.4594288655457
OECD,OECD,Q,RHP,Real house price indices,IX,1977-Q3,61.8619168701432
OECD,OECD,Q,RHP,Real house price indices,IX,1977-Q4,62.6019990931496
OECD,OECD,Q,RHP,Real house price indices,IX,1978-Q1,63.0863762128807
OECD,OECD,Q,RHP,Real house price indices,IX,1978-Q2,63.7263531769882
OECD,OECD,Q,RHP,Real house price indices,IX,1978-Q3,64.6236961610106
OECD,OECD,Q,RHP,Real house price indices,IX,1978-Q4,65.6763682807303
OECD,OECD,Q,RHP,Real house price indices,IX,1979-Q1,66.7477355580072
OECD,OECD,Q,RHP,Real house price indices,IX,1979-Q2,66.9637469720721
OECD,OECD,Q,RHP,Real house price indices,IX,1979-Q3,66.7152300780253
OECD,OECD,Q,RHP,Real house price indices,IX,1979-Q4,66.562751895955
OECD,OECD,Q,RHP,Real house price indices,IX,1980-Q1,66.0911957056993
OECD,OECD,Q,RHP,Real house price indices,IX,1980-Q2,66.092923844733
OECD,OECD,Q,RHP,Real house price indices,IX,1980-Q3,67.2849974468156
OECD,OECD,Q,RHP,Real house price indices,IX,1980-Q4,67.5342941666412
OECD,OECD,Q,RHP,Real house price indices,IX,1981-Q1,67.3165367989344
OECD,OECD,Q,RHP,Real house price indices,IX,1981-Q2,67.0735266618472
OECD,OECD,Q,RHP,Real house price indices,IX,1981-Q3,66.555214093123
OECD,OECD,Q,RHP,Real house price indices,IX,1981-Q4,65.7382711972953
OECD,OECD,Q,RHP,Real house price indices,IX,1982-Q1,65.1064794173985
OECD,OECD,Q,RHP,Real house price indices,IX,1982-Q2,64.8730658096566
OECD,OECD,Q,RHP,Real house price indices,IX,1982-Q3,64.2052214865452
OECD,OECD,Q,RHP,Real house price indices,IX,1982-Q4,64.0036032929504
OECD,OECD,Q,RHP,Real house price indices,IX,1983-Q1,64.2426724073748
OECD,OECD,Q,RHP,Real house price indices,IX,1983-Q2,64.2320229374524
OECD,OECD,Q,RHP,Real house price indices,IX,1983-Q3,63.9740012799053
OECD,OECD,Q,RHP,Real house price indices,IX,1983-Q4,63.6328423046355
OECD,OECD,Q,RHP,Real house price indices,IX,1984-Q1,63.3281089409945
OECD,OECD,Q,RHP,Real house price indices,IX,1984-Q2,63.2553458465398
OECD,OECD,Q,RHP,Real house price indices,IX,1984-Q3,63.3062297592517
OECD,OECD,Q,RHP,Real house price indices,IX,1984-Q4,63.3508559014954
OECD,OECD,Q,RHP,Real house price indices,IX,1985-Q1,63.1118871508516
OECD,OECD,Q,RHP,Real house price indices,IX,1985-Q2,63.3022467935159
OECD,OECD,Q,RHP,Real house price indices,IX,1985-Q3,63.7723976145328
OECD,OECD,Q,RHP,Real house price indices,IX,1985-Q4,64.3027437498348
OECD,OECD,Q,RHP,Real house price indices,IX,1986-Q1,64.8354749332784
OECD,OECD,Q,RHP,Real house price indices,IX,1986-Q2,65.9265373679235
OECD,OECD,Q,RHP,Real house price indices,IX,1986-Q3,66.7586486327415
OECD,OECD,Q,RHP,Real house price indices,IX,1986-Q4,67.7290819042325
OECD,OECD,Q,RHP,Real house price indices,IX,1987-Q1,68.7516334142247
OECD,OECD,Q,RHP,Real house price indices,IX,1987-Q2,69.6520307396397
OECD,OECD,Q,RHP,Real house price indices,IX,1987-Q3,70.646616510779
OECD,OECD,Q,RHP,Real house price indices,IX,1987-Q4,71.5824765249628
OECD,OECD,Q,RHP,Real house price indices,IX,1988-Q1,72.7194924357771
OECD,OECD,Q,RHP,Real house price indices,IX,1988-Q2,73.6978323880438
OECD,OECD,Q,RHP,Real house price indices,IX,1988-Q3,74.8056706993334
OECD,OECD,Q,RHP,Real house price indices,IX,1988-Q4,76.2844209736905
OECD,OECD,Q,RHP,Real house price indices,IX,1989-Q1,77.4666325195963
OECD,OECD,Q,RHP,Real house price indices,IX,1989-Q2,77.9000724577065
OECD,OECD,Q,RHP,Real house price indices,IX,1989-Q3,79.1003019405995
OECD,OECD,Q,RHP,Real house price indices,IX,1989-Q4,80.0492444092428
OECD,OECD,Q,RHP,Real house price indices,IX,1990-Q1,80.1761154301876
OECD,OECD,Q,RHP,Real house price indices,IX,1990-Q2,80.4692863711778
OECD,OECD,Q,RHP,Real house price indices,IX,1990-Q3,80.5832159955913
OECD,OECD,Q,RHP,Real house price indices,IX,1990-Q4,79.9122845284892
OECD,OECD,Q,RHP,Real house price indices,IX,1991-Q1,80.0282419149864
OECD,OECD,Q,RHP,Real house price indices,IX,1991-Q2,79.8681261510093
OECD,OECD,Q,RHP,Real house price indices,IX,1991-Q3,79.4045185052872
OECD,OECD,Q,RHP,Real house price indices,IX,1991-Q4,78.9862053943697
OECD,OECD,Q,RHP,Real house price indices,IX,1992-Q1,78.5074396078433
OECD,OECD,Q,RHP,Real house price indices,IX,1992-Q2,77.8296175719074
OECD,OECD,Q,RHP,Real house price indices,IX,1992-Q3,77.4601982397729
OECD,OECD,Q,RHP,Real house price indices,IX,1992-Q4,77.0171490694768
OECD,OECD,Q,RHP,Real house price indices,IX,1993-Q1,76.2513308133938
OECD,OECD,Q,RHP,Real house price indices,IX,1993-Q2,76.1399379715149
OECD,OECD,Q,RHP,Real house price indices,IX,1993-Q3,75.9861957707656
OECD,OECD,Q,RHP,Real house price indices,IX,1993-Q4,75.9446011180393
OECD,OECD,Q,RHP,Real house price indices,IX,1994-Q1,76.1685471005959
OECD,OECD,Q,RHP,Real house price indices,IX,1994-Q2,76.0818918012891
OECD,OECD,Q,RHP,Real house price indices,IX,1994-Q3,75.9513339061796
OECD,OECD,Q,RHP,Real house price indices,IX,1994-Q4,75.8534525006138
OECD,OECD,Q,RHP,Real house price indices,IX,1995-Q1,75.5282679325138
OECD,OECD,Q,RHP,Real house price indices,IX,1995-Q2,75.2994841311188
OECD,OECD,Q,RHP,Real house price indices,IX,1995-Q3,75.1808919055125
OECD,OECD,Q,RHP,Real house price indices,IX,1995-Q4,74.9857764836702
OECD,OECD,Q,RHP,Real house price indices,IX,1996-Q1,74.9122122829842
OECD,OECD,Q,RHP,Real house price indices,IX,1996-Q2,74.6516633459536
OECD,OECD,Q,RHP,Real house price indices,IX,1996-Q3,74.5705051499241
OECD,OECD,Q,RHP,Real house price indices,IX,1996-Q4,74.570839830012
OECD,OECD,Q,RHP,Real house price indices,IX,1997-Q1,74.4610547451573
OECD,OECD,Q,RHP,Real house price indices,IX,1997-Q2,74.6826337013061
OECD,OECD,Q,RHP,Real house price indices,IX,1997-Q3,74.8118703975315
OECD,OECD,Q,RHP,Real house price indices,IX,1997-Q4,75.0560890831665
OECD,OECD,Q,RHP,Real house price indices,IX,1998-Q1,75.5291007598597
OECD,OECD,Q,RHP,Real house price indices,IX,1998-Q2,76.0105722640851
OECD,OECD,Q,RHP,Real house price indices,IX,1998-Q3,76.4791743524424
OECD,OECD,Q,RHP,Real house price indices,IX,1998-Q4,76.9694454669919
OECD,OECD,Q,RHP,Real house price indices,IX,1999-Q1,77.7360916645002
OECD,OECD,Q,RHP,Real house price indices,IX,1999-Q2,78.3087328665029
OECD,OECD,Q,RHP,Real house price indices,IX,1999-Q3,79.1321470163784
OECD,OECD,Q,RHP,Real house price indices,IX,1999-Q4,79.8420258027396
OECD,OECD,Q,RHP,Real house price indices,IX,2000-Q1,80.4657229770943
OECD,OECD,Q,RHP,Real house price indices,IX,2000-Q2,81.1466634909483
OECD,OECD,Q,RHP,Real house price indices,IX,2000-Q3,81.5004865431315
OECD,OECD,Q,RHP,Real house price indices,IX,2000-Q4,82.2095347508998
OECD,OECD,Q,RHP,Real house price indices,IX,2001-Q1,82.765177192753
OECD,OECD,Q,RHP,Real house price indices,IX,2001-Q2,83.2357507501829
OECD,OECD,Q,RHP,Real house price indices,IX,2001-Q3,84.2152303396083
OECD,OECD,Q,RHP,Real house price indices,IX,2001-Q4,85.0263391938626
OECD,OECD,Q,RHP,Real house price indices,IX,2002-Q1,86.0566776623548
OECD,OECD,Q,RHP,Real house price indices,IX,2002-Q2,87.2475836079165
OECD,OECD,Q,RHP,Real house price indices,IX,2002-Q3,88.3423531715465
OECD,OECD,Q,RHP,Real house price indices,IX,2002-Q4,89.3541916089549
OECD,OECD,Q,RHP,Real house price indices,IX,2003-Q1,89.9982248924561
OECD,OECD,Q,RHP,Real house price indices,IX,2003-Q2,91.2466734068956
OECD,OECD,Q,RHP,Real house price indices,IX,2003-Q3,92.0967004075541
OECD,OECD,Q,RHP,Real house price indices,IX,2003-Q4,93.3485917793305
OECD,OECD,Q,RHP,Real house price indices,IX,2004-Q1,94.2091538885189
OECD,OECD,Q,RHP,Real house price indices,IX,2004-Q2,95.1595531856803
OECD,OECD,Q,RHP,Real house price indices,IX,2004-Q3,96.2886058317725
OECD,OECD,Q,RHP,Real house price indices,IX,2004-Q4,97.2857800310288
OECD,OECD,Q,RHP,Real house price indices,IX,2005-Q1,98.6201466953098
OECD,OECD,Q,RHP,Real house price indices,IX,2005-Q2,99.6973113684183
OECD,OECD,Q,RHP,Real house price indices,IX,2005-Q3,100.842617423588
OECD,OECD,Q,RHP,Real house price indices,IX,2005-Q4,101.819187117926
OECD,OECD,Q,RHP,Real house price indices,IX,2006-Q1,102.822706456111
OECD,OECD,Q,RHP,Real house price indices,IX,2006-Q2,103.376590936357
OECD,OECD,Q,RHP,Real house price indices,IX,2006-Q3,104.052574084705
OECD,OECD,Q,RHP,Real house price indices,IX,2006-Q4,105.75598308734
OECD,OECD,Q,RHP,Real house price indices,IX,2007-Q1,106.124538357041
OECD,OECD,Q,RHP,Real house price indices,IX,2007-Q2,106.294580854476
OECD,OECD,Q,RHP,Real house price indices,IX,2007-Q3,106.005970279619
OECD,OECD,Q,RHP,Real house price indices,IX,2007-Q4,104.890179147193
OECD,OECD,Q,RHP,Real house price indices,IX,2008-Q1,103.534594158206
OECD,OECD,Q,RHP,Real house price indices,IX,2008-Q2,102.033797430243
OECD,OECD,Q,RHP,Real house price indices,IX,2008-Q3,99.6521659338582
OECD,OECD,Q,RHP,Real house price indices,IX,2008-Q4,98.1889702407174
OECD,OECD,Q,RHP,Real house price indices,IX,2009-Q1,97.4388362904062
OECD,OECD,Q,RHP,Real house price indices,IX,2009-Q2,96.5359940687777
OECD,OECD,Q,RHP,Real house price indices,IX,2009-Q3,96.6142305588331
OECD,OECD,Q,RHP,Real house price indices,IX,2009-Q4,96.839377127103
OECD,OECD,Q,RHP,Real house price indices,IX,2010-Q1,96.5301782010329
OECD,OECD,Q,RHP,Real house price indices,IX,2010-Q2,96.4485961516963
OECD,OECD,Q,RHP,Real house price indices,IX,2010-Q3,95.8633169267066
OECD,OECD,Q,RHP,Real house price indices,IX,2010-Q4,95.3269519816167
OECD,OECD,Q,RHP,Real house price indices,IX,2011-Q1,94.2922866533366
OECD,OECD,Q,RHP,Real house price indices,IX,2011-Q2,93.6946156681811
OECD,OECD,Q,RHP,Real house price indices,IX,2011-Q3,93.4527605054461
OECD,OECD,Q,RHP,Real house price indices,IX,2011-Q4,92.8071595945015
OECD,OECD,Q,RHP,Real house price indices,IX,2012-Q1,92.5356550375219
OECD,OECD,Q,RHP,Real house price indices,IX,2012-Q2,92.6187961073969
OECD,OECD,Q,RHP,Real house price indices,IX,2012-Q3,92.8470968876556
OECD,OECD,Q,RHP,Real house price indices,IX,2012-Q4,93.0462855525328
OECD,OECD,Q,RHP,Real house price indices,IX,2013-Q1,93.3263069159168
OECD,OECD,Q,RHP,Real house price indices,IX,2013-Q2,94.1996327953442
OECD,OECD,Q,RHP,Real house price indices,IX,2013-Q3,94.6932414038449
OECD,OECD,Q,RHP,Real house price indices,IX,2013-Q4,95.1065005905802
OECD,OECD,Q,RHP,Real house price indices,IX,2014-Q1,95.5109641060949
OECD,OECD,Q,RHP,Real house price indices,IX,2014-Q2,95.7704919891237
OECD,OECD,Q,RHP,Real house price indices,IX,2014-Q3,96.470615337024
OECD,OECD,Q,RHP,Real house price indices,IX,2014-Q4,97.3082511986196
OECD,OECD,Q,RHP,Real house price indices,IX,2015-Q1,98.6963765993429
OECD,OECD,Q,RHP,Real house price indices,IX,2015-Q2,99.4081653306704
OECD,OECD,Q,RHP,Real house price indices,IX,2015-Q3,100.353366732921
OECD,OECD,Q,RHP,Real house price indices,IX,2015-Q4,101.542091337065
OECD,OECD,Q,RHP,Real house price indices,IX,2016-Q1,102.710411232156
OECD,OECD,Q,RHP,Real house price indices,IX,2016-Q2,103.559614751199
OECD,OECD,Q,RHP,Real house price indices,IX,2016-Q3,104.459362998689
OECD,OECD,Q,RHP,Real house price indices,IX,2016-Q4,105.364300435912
OECD,OECD,Q,RHP,Real house price indices,IX,2017-Q1,106.071642831938
OECD,OECD,Q,RHP,Real house price indices,IX,2017-Q2,107.179972908018
OECD,OECD,Q,RHP,Real house price indices,IX,2017-Q3,108.045125585822
OECD,OECD,Q,RHP,Real house price indices,IX,2017-Q4,108.761733143748
OECD,OECD,Q,RHP,Real house price indices,IX,2018-Q1,109.484702417758
OECD,OECD,Q,RHP,Real house price indices,IX,2018-Q2,110.067991259254
OECD,OECD,Q,RHP,Real house price indices,IX,2018-Q3,110.423037444867
OECD,OECD,Q,RHP,Real house price indices,IX,2018-Q4,110.960795290466
OECD,OECD,Q,RHP,Real house price indices,IX,2019-Q1,111.70303832409
OECD,OECD,Q,RHP,Real house price indices,IX,2019-Q2,111.986826367929
OECD,OECD,Q,RHP,Real house price indices,IX,2019-Q3,112.763163862967
OECD,OECD,Q,RHP,Real house price indices,IX,2019-Q4,113.894361325506
OECD,OECD,Q,RHP,Real house price indices,IX,2020-Q1,115.275113356973
OECD,OECD,Q,RHP,Real house price indices,IX,2020-Q2,116.141185494225
OECD,OECD,Q,RHP,Real house price indices,IX,2020-Q3,118.255914954702
OECD,OECD,Q,RHP,Real house price indices,IX,2020-Q4,121.579724966491
OECD,OECD,Q,RHP,Real house price indices,IX,2021-Q1,123.558359967133
OECD,OECD,Q,RHP,Real house price indices,IX,2021-Q2,126.389724843883
OECD,OECD,Q,RHP,Real house price indices,IX,2021-Q3,129.077760293057
OECD,OECD,Q,RHP,Real house price indices,IX,2021-Q4,131.197293740589
OECD,OECD,Q,RHP,Real house price indices,IX,2022-Q1,133.114501002348
OECD,OECD,Q,RHP,Real house price indices,IX,2022-Q2,133.810315033615
OECD,OECD,Q,RHP,Real house price indices,IX,2022-Q3,133.073942443432
OECD,OECD,Q,RHP,Real house price indices,IX,2022-Q4,131.036349468051
OECD,OECD,Q,RHP,Real house price indices,IX,2023-Q1,130.135877140385
OECD,OECD,Q,RHP,Real house price indices,IX,2023-Q2,130.208244216967
OECD,OECD,Q,RHP,Real house price indices,IX,2023-Q3,130.620284090537
OECD,OECD,Q,RHP,Real house price indices,IX,2023-Q4,130.879068502479
OECD,OECD,Q,RHP,Real house price indices,IX,2024-Q1,130.754966544057
OECD,OECD,Q,RHP,Real house price indices,IX,2024-Q2,130.937189829641
OECD,OECD,Q,RHP,Real house price indices,IX,2024-Q3,131.407315742961
OECD,OECD,Q,RHP,Real house price indices,IX,2024-Q4,132.437512764053
OECD,OECD,Q,RHP,Real house price indices,IX,2025-Q1,132.796217457661
OECD,OECD,Q,RHP,Real house price indices,IX,2025-Q2,132.51452469078
OECD,OECD,Q,RHP,Real house price indices,IX,2025-Q3,132.612758462845
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1970-Q1,68.4853609817779
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1970-Q2,68.1804021833779
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1970-Q3,68.3957085053903
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1970-Q4,68.5187103317549
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1971-Q1,69.297397917107
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1971-Q2,70.3016530026028
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1971-Q3,70.6642284202632
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1971-Q4,71.7934480716669
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1972-Q1,72.0734552504142
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1972-Q2,73.4328892579552
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1972-Q3,74.8959290940065
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1972-Q4,76.9986912177002
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1973-Q1,79.5779213893096
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1973-Q2,81.3976639756189
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1973-Q3,83.4470908564411
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1973-Q4,85.1569956564995
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1974-Q1,87.6547488419639
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1974-Q2,88.9408328538028
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1974-Q3,89.2540935134817
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1974-Q4,87.5279273618227
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1975-Q1,85.8143511320428
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1975-Q2,84.7008182510541
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1975-Q3,83.5170110991163
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1975-Q4,83.4863110503188
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1976-Q1,83.6748551589552
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1976-Q2,84.5844510370071
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1976-Q3,84.781565987497
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1976-Q4,85.6726283325145
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1977-Q1,86.2958134831714
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1977-Q2,86.8554546154243
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1977-Q3,87.3229165023725
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1977-Q4,88.2525561417282
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1978-Q1,88.887974531996
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1978-Q2,89.7772631059183
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1978-Q3,90.2984163838038
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1978-Q4,91.2796862055294
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1979-Q1,91.4728241769585
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1979-Q2,91.4619591979758
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1979-Q3,90.7032221517748
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1979-Q4,89.7801125162504
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1980-Q1,88.4597194247642
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1980-Q2,87.5279790359651
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1980-Q3,89.7194623928747
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1980-Q4,89.4912676998641
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1981-Q1,89.6228312370813
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1981-Q2,88.6537784332932
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1981-Q3,86.779899589313
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1981-Q4,85.6571612762046
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1982-Q1,85.0673344564186
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1982-Q2,84.0379601765981
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1982-Q3,83.1051837920081
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1982-Q4,83.7891002744655
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1983-Q1,84.0751578469804
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1983-Q2,83.9834922745855
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1983-Q3,83.5563144006808
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1983-Q4,82.3298282889804
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1984-Q1,81.8135645213226
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1984-Q2,81.7786866640266
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1984-Q3,81.4256144195562
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1984-Q4,81.2235864218582
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1985-Q1,80.9662115991689
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1985-Q2,80.7112507521424
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1985-Q3,80.9024364395085
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1985-Q4,81.2465652649955
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1986-Q1,81.4812145102522
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1986-Q2,82.1327878330984
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1986-Q3,83.0372091055073
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1986-Q4,83.8730031264633
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1987-Q1,84.8656827114762
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1987-Q2,85.9763393492504
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1987-Q3,87.0253386289851
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1987-Q4,87.91880606082
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1988-Q1,88.9290878524989
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1988-Q2,90.1619684467585
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1988-Q3,91.4803119967327
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1988-Q4,93.1856282883093
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1989-Q1,94.7867040464686
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1989-Q2,95.4311057874943
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1989-Q3,96.4521850299593
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1989-Q4,97.1550566907619
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1990-Q1,97.2919258736647
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1990-Q2,96.8710681887375
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1990-Q3,96.3897911953511
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1990-Q4,95.7720080091259
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1991-Q1,95.6549106497732
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1991-Q2,94.9115150924944
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1991-Q3,94.1249518661129
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1991-Q4,93.4490153452836
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1992-Q1,92.5018951034329
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1992-Q2,91.1369178805575
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1992-Q3,90.2729741703529
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1992-Q4,89.2620997588941
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1993-Q1,88.2232221442161
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1993-Q2,87.6818828667759
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1993-Q3,87.1549751079312
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1993-Q4,86.8553101210527
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1994-Q1,86.6886784493388
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1994-Q2,86.3355212415014
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1994-Q3,85.9098948257296
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1994-Q4,85.4492121241208
OECD,OECD,Q,HPI_RPI,Price to rent ratio,IX,1995-Q1,84.934664488711
