DATAFLOW,MEASURE,DATA_ITEM,SECTOR,TSEST,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1988-Q1,8977,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1987-Q4,8992,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1987-Q3,8751,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2001-Q2,14605,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2001-Q1,14287,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2000-Q4,14463,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2000-Q3,14798,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2000-Q2,14973,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2000-Q1,15220,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1999-Q4,15160,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1999-Q3,14552,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1999-Q2,14423,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1999-Q1,14468,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1998-Q4,14306,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1998-Q3,13572,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1998-Q2,12606,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1998-Q1,12939,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1997-Q4,13212,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1997-Q3,13095,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1997-Q2,13679,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1997-Q1,13111,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1996-Q4,11530,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1996-Q3,11376,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1996-Q2,12401,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1996-Q1,11982,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1995-Q4,11186,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1995-Q3,12462,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1995-Q2,10908,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1995-Q1,11383,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1994-Q4,11512,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1994-Q3,11534,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1994-Q2,11181,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1994-Q1,9402,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1993-Q4,10936,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1993-Q3,10397,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1993-Q2,10553,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1993-Q1,10613,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1992-Q4,10534,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1992-Q3,10768,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1992-Q2,10270,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,1992-Q1,9899,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2020-Q4,31772,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2020-Q3,31834,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2020-Q2,31606,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2020-Q1,31326,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2019-Q4,30904,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2019-Q3,30319,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2019-Q2,30093,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2019-Q1,29152,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2018-Q4,28650,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2018-Q3,28134,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2018-Q2,27857,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2018-Q1,28049,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2017-Q4,27412,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2017-Q3,27042,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2017-Q2,26630,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2017-Q1,26988,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2016-Q4,26336,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2016-Q3,25772,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2016-Q2,25607,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2016-Q1,25357,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2015-Q4,24662,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2015-Q3,24428,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2015-Q2,24678,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2015-Q1,23907,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2014-Q4,23557,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2014-Q3,23912,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2014-Q2,24123,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2014-Q1,23746,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2013-Q4,25613,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2013-Q3,24305,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2013-Q2,23688,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2013-Q1,24544,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2012-Q4,24677,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2012-Q3,25316,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2012-Q2,26019,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2012-Q1,25018,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2011-Q4,25203,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2011-Q3,25117,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2011-Q2,24169,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2011-Q1,25023,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2010-Q4,25215,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2010-Q3,24273,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2010-Q2,24121,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2010-Q1,25316,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2009-Q4,24124,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2009-Q3,23234,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2009-Q2,23202,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2009-Q1,23027,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2008-Q4,23278,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2008-Q3,23751,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2008-Q2,22487,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2008-Q1,22420,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2007-Q4,21963,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2007-Q3,21497,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2007-Q2,22264,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2007-Q1,20080,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2006-Q4,20283,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2006-Q3,19969,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2006-Q2,18840,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2006-Q1,19170,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2005-Q4,18088,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2005-Q3,18053,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2005-Q2,18342,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2005-Q1,17227,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2004-Q4,17288,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2004-Q3,16981,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2004-Q2,17058,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2004-Q1,15820,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2003-Q4,16313,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2003-Q3,15118,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2003-Q2,14887,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2003-Q1,15419,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2002-Q4,15950,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2002-Q3,15576,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2002-Q2,15377,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2002-Q1,15299,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2001-Q4,15223,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2001-Q3,13978,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2024-Q4,39640,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2024-Q3,39561,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2024-Q2,38109,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2024-Q1,37527,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2023-Q4,36788,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2023-Q3,36704,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2023-Q2,36102,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2023-Q1,35025,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2022-Q4,34780,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2022-Q3,34162,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2022-Q2,34067,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2022-Q1,33911,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2021-Q4,32908,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,3,Q,2021-Q3,33293,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2021-Q1,16391,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1987-Q2,4773,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1987-Q1,4776,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1986-Q4,4923,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1986-Q3,5186,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1986-Q2,5206,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1986-Q1,5052,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1985-Q4,4609,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1985-Q3,4332,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1991-Q4,5601,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1991-Q3,5771,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1991-Q2,5335,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1991-Q1,5786,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1990-Q4,5579,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1990-Q3,5572,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1990-Q2,5816,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1990-Q1,5806,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1989-Q4,5403,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1989-Q3,5700,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1989-Q2,5556,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1989-Q1,5348,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1988-Q4,5190,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1988-Q3,5123,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1988-Q2,4886,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1988-Q1,5051,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1987-Q4,5061,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1987-Q3,4537,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2001-Q2,7788,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2001-Q1,7631,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2000-Q4,7590,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2000-Q3,7693,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2000-Q2,7502,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2000-Q1,7510,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1999-Q4,7390,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1999-Q3,7085,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1999-Q2,6970,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1999-Q1,7077,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1998-Q4,7058,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1998-Q3,7083,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1998-Q2,7132,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1998-Q1,1483,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1997-Q4,7480,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1997-Q3,7518,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1997-Q2,7244,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1997-Q1,7167,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1996-Q4,6414,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1996-Q3,5632,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1996-Q2,6134,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1996-Q1,6257,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1995-Q4,6298,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1995-Q3,6360,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1995-Q2,5689,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1995-Q1,5967,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1994-Q4,5559,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1994-Q3,5631,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1994-Q2,5771,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1994-Q1,5649,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1993-Q4,5772,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1993-Q3,5480,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1993-Q2,5706,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1993-Q1,5688,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1992-Q4,5702,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1992-Q3,5894,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1992-Q2,5468,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,1992-Q1,5218,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2020-Q4,16288,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2020-Q3,15757,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2020-Q2,15821,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2020-Q1,15337,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2019-Q4,15275,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2019-Q3,15185,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2019-Q2,14573,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2019-Q1,14577,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2018-Q4,14586,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2018-Q3,14461,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2018-Q2,14218,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2018-Q1,14427,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2017-Q4,14589,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2017-Q3,14544,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2017-Q2,14696,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2017-Q1,14448,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2016-Q4,14165,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2016-Q3,14480,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2016-Q2,14264,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2016-Q1,14063,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2015-Q4,13806,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2015-Q3,13688,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2015-Q2,13697,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2015-Q1,13687,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2014-Q4,13646,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2014-Q3,13531,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2014-Q2,13264,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2014-Q1,13578,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2013-Q4,14238,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2013-Q3,13622,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2013-Q2,13411,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2013-Q1,13331,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2012-Q4,13015,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2012-Q3,13071,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2012-Q2,13457,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2012-Q1,12804,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2011-Q4,12637,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2011-Q3,12686,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2011-Q2,12197,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2011-Q1,12379,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2010-Q4,12134,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2010-Q3,12005,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2010-Q2,11869,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2010-Q1,12313,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2009-Q4,12085,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2009-Q3,11668,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2009-Q2,11278,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2009-Q1,11117,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2008-Q4,11082,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2008-Q3,10724,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2008-Q2,10882,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2008-Q1,10655,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2007-Q4,10599,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2007-Q3,10152,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2007-Q2,10020,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2007-Q1,10204,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2006-Q4,9858,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2006-Q3,10098,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2006-Q2,10172,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2006-Q1,9437,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2005-Q4,9674,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2005-Q3,9370,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2005-Q2,9432,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2005-Q1,8982,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2004-Q4,8815,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2004-Q3,8886,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2004-Q2,8809,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2004-Q1,8511,,0,,
ABS:ANA_SFD(1.0.0),VCH,GFD,GSS,20,5,Q,2003-Q4,8515,,0,,
