income_group,gfcf_pct_gdp,MUQ_real_loess
Low income,21.7017881940806,6.20867418349354
Low income,21.7232482834713,6.212162157104499
Low income,21.7707041676943,6.219681369364179
Low income,21.7931833846258,6.223159324098396
Low income,21.8611563341274,6.233403574545019
Low income,21.8688822859194,6.234545685634395
Low income,22.0179715887133,6.269675138202427
Low income,22.074814442888,6.277346661007764
Low income,22.1110832933166,6.282184168639014
Low income,22.1550536304438,6.288162278288096
Low income,22.1785284652915,6.291237510630367
Low income,22.2017167509714,6.294260851369801
Low income,22.2201872312874,6.300632138549964
Low income,22.2724742978321,6.307303913351862
Low income,22.2993438450818,6.310723061889432
Low income,22.301054752872,6.310940741707712
Low income,22.325908295006,6.314103927280114
Low income,22.3431942658285,6.316306417578531
Low income,22.3489932885393,6.317045995626672
Low income,22.4603300233155,6.346857458498223
Low income,22.5521355859493,6.357942949864075
Low income,22.607984129031,6.368987572353937
Low income,22.6354803172049,6.378654191633852
Low income,22.6619262339664,6.385164147185665
Low income,22.7403576794121,6.395908163033131
Low income,22.7482520102968,6.398563187663877
Low income,22.8419328304898,6.414355393938326
Low income,22.8891769937744,6.419799114353691
Low income,22.9050114032238,6.421510506644493
Low income,22.964640691504,6.430748321379856
Low income,23.0520754974251,6.444470586554885
Low income,23.2624340175259,6.477113181080636
Low income,23.3112525238958,6.481140193185794
Low income,23.3300366896798,6.485709281078708
Low income,23.347597439763,6.490178595091448
Low income,23.4784672686182,6.506309453316746
Low income,23.4825820678442,6.506572559520693
Low income,23.5817575084893,6.522151359048978
Low income,23.6021886756075,6.52611046911159
Low income,23.6117319230397,6.52658516132304
Low income,23.679889481248,6.52973467896976
Low income,23.7796404356326,6.533473576175518
Low income,23.902887581908,6.5391664679776005
Low income,23.9066588943508,6.539234144610859
Low income,23.9635111173265,6.540082023606949
Low income,23.9691741699584,6.540149347468927
Low income,24.0416131193112,6.540755788276128
Low income,24.1480624804061,6.540879062932888
Low income,24.2260159057352,6.541133780202588
Low income,24.2380273309599,6.5410433334781315
Low income,24.2674480553228,6.542838133454668
Low income,24.5412363167103,6.544092033124479
Low income,24.5565945444507,6.543898977676879
Low income,24.6538431612228,6.542828582552729
Low income,24.6699587204815,6.542679450453324
Low income,24.7893296900346,6.5418562251678996
Low income,24.8110576539562,6.541762062359897
Low income,24.8711103998499,6.542112984724586
Low income,24.8880308630392,6.5421799496762665
Low income,24.9024562516631,6.542154330782702
Low income,24.919934192266,6.542927584749747
Low income,25.0007053617865,6.543235567400427
Low income,25.102844981065,6.544066251406788
Low income,25.1177815471196,6.544156481526203
Low income,25.5219399888777,6.550676555818466
Low income,25.540516356594,6.551119424756009
Low income,25.5592761800794,6.551529180787177
Low income,25.6740520256466,6.55365412989115
Low income,25.7157287954269,6.554600261807326
Low income,25.7456931365562,6.55505925782757
Low income,25.7658241420525,6.55518634376196
Low income,25.8858941194877,6.557969751572922
Low income,25.9991421358961,6.559633548397245
Low income,26.0439372079479,6.560504740787343
Low income,26.2403100773761,6.5609476552284764
Low income,26.3313661268396,6.561050846232382
Low income,26.3480535956173,6.560951620601035
Low income,26.381152491705,6.560634225047522
Low income,26.6490161355142,6.5515812978902765
Low income,26.802919707993,6.54047190288723
Low income,26.8216361350768,6.5388082731935375
Low income,26.9124313838905,6.529811334702422
Low income,27.0957059486157,6.5084362049800495
Low income,27.1363763441333,6.505578044624474
Low income,27.3816004354282,6.474162426333272
Low income,27.5295189757496,6.447342582923331
Low income,27.8249684310755,6.389622671148343
Low income,28.2595547604301,6.289788478967406
Low income,28.2774194617476,6.284888891025275
Low income,28.4269222889978,6.243108468790493
Low income,28.4299311788699,6.2422555835681175
Low income,28.4814216812406,6.227602247439398
Low income,28.5449716514674,6.209386595854233
Low income,28.6711519339602,6.1729206488652935
Low income,29.2017427211432,6.0212177059000265
Low income,29.4718799073306,5.942524171888679
Low income,29.5948792086768,5.906840145610098
Low income,29.925818675468,5.8117384656149556
Low income,30.2145048053239,5.7310107309670455
Low income,30.3782549192321,5.686954632140965
Low income,30.5156851934293,5.651109121162482
Low income,30.6747092543918,5.610965705919823
Low income,30.7842595780715,5.5841454185639225
Low income,30.8574690279429,5.566593868780465
Low income,30.9893744027146,5.535708521985243
Low income,31.2393263687704,5.479647644007701
Low income,31.245780585806,5.478240607910378
Low income,31.4664204101325,5.431280342733796
Low income,31.5031858875853,5.423660936371827
Low income,31.5088648941092,5.4224889895620105
Low income,31.870470362767,5.3467682668178025
Low income,32.6070143030411,5.208284219679439
Low income,32.7538452434608,5.18054415065338
Low income,32.8728710665706,5.156545938987538
Low income,33.8875320870203,4.966784544542561
Low income,33.9571812287903,4.953467840732937
Low income,34.2329697821293,4.900332029829962
Low income,35.0995294827868,4.728616227676244
Low income,35.1589886009781,4.716729661261161
Low income,35.2144627256135,4.705637741781538
Low income,35.3885211204179,4.670845722541547
Low income,35.687885955184,4.610460354390251
Low income,35.9623142146368,4.5558855304168375
Low income,36.0601528558413,4.536459837742152
Low income,36.093866863912,4.529769102486592
Low income,36.5792397497978,4.4335715986252255
Low income,37.7245564040505,4.206665238470421
Low income,37.7908726981138,4.193499691523029
Low income,37.8751249459515,4.17676617756934
Low income,38.7166570546395,4.00867557710811
Low income,39.0488316106315,3.942758474469133
Low income,40.7488308955784,3.618717004350636
Low income,42.6304711470676,3.2809144371196965
Low income,44.7013023036553,2.9177720631021433
Low income,46.3315709602933,2.631441833118793
Low income,46.5896581909409,2.585930946563666
Low income,48.3967391726516,2.2659144715445834
Low income,52.4183191347549,1.551030606214649
Low income,53.8608359789767,1.2959092763900557
Low income,59.7230692555054,0.27503846074111543
Lower middle income,5.08050427310071,0.722669483068827
Lower middle income,5.1088921408281,0.7362850516564864
Lower middle income,5.58508501566833,0.9646959301336755
Lower middle income,6.20501316656654,1.2622890507210491
Lower middle income,7.04225395490314,1.6648167831866
Lower middle income,7.3485949556097,1.8122668392056311
Lower middle income,7.65495572693516,1.959732451963285
Lower middle income,7.88045908286559,2.0682271067930817
Lower middle income,8.06286288818543,2.155940213265909
Lower middle income,8.23628950359433,2.2392934050981603
Lower middle income,8.50214186680768,2.366978839266107
Lower middle income,8.52397669575614,2.3774606499839326
Lower middle income,8.66785079928952,2.4465078332044303
Lower middle income,8.74840336668087,2.4851525640061305
Lower middle income,8.84133205384636,2.5297236616010506
Lower middle income,9.18157663966075,2.692843263020923
Lower middle income,9.29559067097125,2.747495233875303
Lower middle income,9.34546449695558,2.7714037363016746
Lower middle income,9.52957020591871,2.8596796349654077
Lower middle income,9.54329231600746,2.866260905653115
