city,region4,city_tier,pop_10k,gdp_100m,OCR_w1,Q_w1,K_100m,V_100m,ln_Pop,ln_OCR,ln_Q,ln_GDP,ln_K,ln_V
平顶山市,中部,三线及以下,494.749745614035,1765.45975,1.3914197717397851,1.073726117356088,8351.922825476177,8922.736507041262,6.20405207031182,0.33032464436747916,0.07113495179291182,7.476166417034361,9.030247069835019,9.09635796182627
汉中市,西部,三线及以下,324.4630880420499,1110.661,1.2000897807208153,1.0723361557134834,4068.8337267937495,4312.648214570303,5.782171779418469,0.18239637126262856,0.06983959158421245,7.012710612564792,8.31111168375898,8.36930742934504
济宁市,东部,三线及以下,814.7098043599776,4157.47215,0.8595729036714617,1.0710199194109369,15690.80559739895,16741.791592719597,6.702831981563538,-0.15131963673078122,0.06861139018241817,8.332662512307424,9.660830189048818,9.725663362971432
桂林市,西部,三线及以下,483.8820036934442,1998.8942,1.332573367762645,1.069131356607254,9787.012251070511,10427.428848432724,6.181841082972229,0.2871119357767339,0.06684650251764616,7.600349406636513,9.188811505194783,9.252195002593755
十堰市,中部,三线及以下,320.6690670553936,1364.635,1.1520611100686504,1.0680244730660158,5554.595321009979,5887.187842677551,5.77040964758931,0.14155260780135298,0.06581065513128181,7.218642272594102,8.622380849916922,8.680533716567036
荆州市,中部,三线及以下,525.8672252964427,1658.625,1.770446643168491,1.0590747636446305,8482.868939796415,8933.763234957914,6.26504875748277,0.5712318555263187,0.057395662469750995,7.4137442248566,9.045803989941412,9.097592999989134
曲靖市,西部,三线及以下,560.5604555638537,1712.68185,1.5398850439324772,1.0561284596900802,7480.583541314089,7847.128319104705,6.328937096756135,0.4317077668422342,0.0546098253194087,7.445815754279667,8.920066081470289,8.96790292462595
沧州市,东部,三线及以下,723.6497448979592,3432.6564,1.1323293609118603,1.0483476713149955,15968.654771916394,16765.236672581636,6.584307497562248,0.12427689233096625,0.04721527832080921,8.14108970106149,9.678383002965838,9.727062775864903
佳木斯市,东北,三线及以下,221.78579175704988,827.6004,1.084179843931801,1.0428422165772278,2907.3819971795183,3017.420021049891,5.401712014059409,0.08082379694245952,0.04194988612545055,6.718530429196549,7.975008297904373,8.012157447583103
南昌市,中部,二线,607.0221933085502,4177.50335,0.7789358079565205,1.0428371971233463,20585.165328526848,21410.61241703792,6.408565352678676,-0.24982663964340118,0.04194507287002073,8.337469062384248,9.93232596567658,9.971641985426755
临沂市,东部,三线及以下,1044.892982015893,3894.96,1.1510011931929758,1.0380776902214652,16805.683105108255,17396.74075004788,6.9516697496005255,0.14063216639687617,0.03737062801364525,8.267438688675735,9.729472388253516,9.76403815444167
阳江市,东部,三线及以下,254.13794701986757,1260.3820500000002,0.7079444092300562,1.03587329289632,3722.822180814512,3850.56275469139,5.537877218097335,-0.3453897064077635,0.03524483220339702,7.139170168271077,8.22223731039376,8.25597458664974
佛山市,东部,二线,794.8142222222222,8316.9594,0.2862952934874456,1.0349531640904044,18665.519932633524,19371.861130168887,6.678108404606923,-1.2507315061069892,0.03435617360686003,9.0260520102889,9.834433246981796,9.871576834912297
永州市,中部,三线及以下,530.5304143862393,1491.9917,1.5996038275657891,1.034101870581459,6843.838098687968,7047.541044576075,6.273877287958695,0.4697559908144883,0.033533292105192326,7.307867217745551,8.831103978783705,8.860434046962238
赤峰市,西部,三线及以下,409.14061269146606,1897.27705,1.2027270351022536,1.0280486273266838,8696.803648298272,8932.242893368228,6.014058893270044,0.1845915077566519,0.02766246876119764,7.548175005660314,9.07071084038863,9.097422806205202
南阳市,中部,三线及以下,937.9603238866398,2990.89045,1.6730923975428855,1.0262137011599286,15297.267188244829,15620.457338234815,6.843707649483297,0.5146736491364762,0.02587601079104105,8.003326431412875,9.635429476279544,9.656336701981369
信阳市,中部,三线及以下,621.9451152579583,2037.801,1.782889529330463,1.019304899785913,11548.352695393736,11771.29248687069,6.4328518497107625,0.5782353792108208,0.01912092419128477,7.6196265642653564,9.354298082002767,9.373419006194052
锦州市,东北,三线及以下,280.9487091222031,1180.07155,1.3607132144451777,1.0179404416622848,5164.3385873233565,5257.194565408606,5.638172122858928,0.3080089846727576,0.017781411173497342,7.0733303512146675,8.549532316688413,8.567352810864758
重庆市,西部,新一线,3177.450235690236,16728.93,0.903244486281494,1.0144796608976954,78921.8822996502,80194.28292878879,8.063834341474479,-0.10176201328357071,0.014375831682263094,9.724894834971998,11.276213810582616,11.2922075061365
