panel,urban_pct_bin,MUQ_median,MUQ_q25,MUQ_q75,n_obs,city,year,tier,fai_gdp,MUQ,msa_name,region,hu_growth,category,beta,ci_lower,ci_upper
c_china_city,,,,,,巴彦淖尔市,2016.0,,0.8026025257270204,0.3463469228495762,,,,,,,
c_china_city,,,,,,常州市,2012.0,二线,0.6603654023935293,-1.1295208697368284,,,,,,,
c_china_city,,,,,,常州市,2013.0,二线,0.6535560828278397,0.5221455593369804,,,,,,,
c_china_city,,,,,,常州市,2014.0,二线,0.6752627670664461,0.7114559769149633,,,,,,,
c_china_city,,,,,,常州市,2015.0,二线,0.6445799379877303,-0.2550388820317206,,,,,,,
c_china_city,,,,,,常州市,2016.0,二线,0.624379011614414,1.0077230385029503,,,,,,,
c_china_city,,,,,,常德市,2016.0,三线,0.6794359047311004,0.2350764343450607,,,,,,,
c_china_city,,,,,,平顶山市,2016.0,,0.949371429523214,0.19347275514536,,,,,,,
c_china_city,,,,,,广安市,2016.0,,1.178777574133565,0.257071962802452,,,,,,,
c_china_city,,,,,,广州市,2011.0,一线,0.274658248815002,3.446444704740496,,,,,,,
c_china_city,,,,,,广州市,2012.0,一线,0.2773470100877802,3.300195783096612,,,,,,,
c_china_city,,,,,,广州市,2013.0,一线,0.2888786883784751,4.0697947222585755,,,,,,,
c_china_city,,,,,,广州市,2014.0,一线,0.2926641581539869,0.1976504293896782,,,,,,,
c_china_city,,,,,,广州市,2015.0,一线,0.2986645675323132,2.536813314874007,,,,,,,
c_china_city,,,,,,广州市,2016.0,一线,0.291781707294489,4.16636278370643,,,,,,,
c_china_city,,,,,,廊坊市,2012.0,三线,0.7145384868361104,-0.2397112913384859,,,,,,,
c_china_city,,,,,,廊坊市,2013.0,三线,0.7932101954883194,0.3473070862923886,,,,,,,
c_china_city,,,,,,廊坊市,2014.0,三线,0.6111838017841387,1.0819669932940648,,,,,,,
c_china_city,,,,,,廊坊市,2015.0,三线,0.8625417257021595,0.0379303736494881,,,,,,,
c_china_city,,,,,,廊坊市,2016.0,三线,0.9084416130279646,7.577370838550654,,,,,,,
